positionid,vehicleid,timeposition,latitude,longitude,altitude,speed,heading,vehiclestopped,timesave,internalnumber
3084,3,2024-05-09 13:23:21,59.2712665,17.994918,49,25,186,0,2024-05-09 13:23:21,84
3085,3,2024-05-10 13:23:21,59.273143,17.9223183,63,0,14,1,2024-05-10 13:23:21,85
3086,3,2024-05-11 13:23:21,59.3798536,18.1839215,36,110,257,0,2024-05-11 13:23:21,86
3087,3,2024-05-12 13:23:21,59.3554683,18.295843,46,101,100,0,2024-05-12 13:23:21,87
3088,3,2024-05-13 13:23:21,59.2986176,18.0590611,49,115,100,0,2024-05-13 13:23:21,88
3089,3,2024-05-14 13:23:21,59.3491987,18.0611926,45,110,154,0,2024-05-14 13:23:21,89
3090,3,2024-05-15 13:23:21,59.2477384,18.0090762,32,83,186,0,2024-05-15 13:23:21,90
4001,4,2024-02-16 13:23:21,59.2746804,18.0814805,62,25,282,0,2024-02-16 13:23:21,1
4002,4,2024-02-17 13:23:21,59.3592407,18.076503,70,90,141,0,2024-02-17 13:23:21,2
4003,4,2024-02-18 13:23:21,59.3566943,18.0563726,66,0,263,1,2024-02-18 13:23:21,3
4004,4,2024-02-19 13:23:21,59.3570775,18.282496,49,96,95,0,2024-02-19 13:23:21,4
4005,4,2024-02-20 13:23:21,59.3015017,18.053453,57,110,119,0,2024-02-20 13:23:21,5
4006,4,2024-02-21 13:23:21,59.2667228,18.1428359,30,117,61,0,2024-02-21 13:23:21,6
4007,4,2024-02-22 13:23:21,59.3854312,18.0612522,38,71,101,0,2024-02-22 13:23:21,7
4008,4,2024-02-23 13:23:21,59.3466203,18.1558804,30,0,48,1,2024-02-23 13:23:21,8
4009,4,2024-02-24 13:23:21,59.2310836,18.2186066,39,0,202,1,2024-02-24 13:23:21,9
4010,4,2024-02-25 13:23:21,59.2675661,18.0086801,61,98,115,0,2024-02-25 13:23:21,10
4011,4,2024-02-26 13:23:21,59.3292591,17.9193346,55,107,286,0,2024-02-26 13:23:21,11
4012,4,2024-02-27 13:23:21,59.3851009,17.9378087,35,0,79,1,2024-02-27 13:23:21,12
4013,4,2024-02-28 13:23:21,59.1949492,18.0919467,68,90,153,0,2024-02-28 13:23:21,13
4014,4,2024-02-29 13:23:21,59.3447748,18.034811,62,101,128,0,2024-02-29 13:23:21,14
4015,4,2024-03-01 13:23:21,59.204767,17.6627696,64,0,176,1,2024-03-01 13:23:21,15
4016,4,2024-03-02 13:23:21,59.3306739,18.0333361,53,80,69,0,2024-03-02 13:23:21,16
4017,4,2024-03-03 13:23:21,59.2857709,17.9108296,37,89,183,0,2024-03-03 13:23:21,17
4018,4,2024-03-04 13:23:21,59.37235,17.9799779,63,84,301,0,2024-03-04 13:23:21,18
4019,4,2024-03-05 13:23:21,59.3395881,18.0381471,62,0,169,1,2024-03-05 13:23:21,19
4020,4,2024-03-06 13:23:21,59.3393488,18.0982173,54,0,114,1,2024-03-06 13:23:21,20
4021,4,2024-03-07 13:23:21,59.2410353,18.1818729,52,19,307,0,2024-03-07 13:23:21,21
4022,4,2024-03-08 13:23:21,59.2542746,18.1814056,50,101,27,0,2024-03-08 13:23:21,22
4023,4,2024-03-09 13:23:21,59.3281863,18.0467903,58,63,37,0,2024-03-09 13:23:21,23
4024,4,2024-03-10 13:23:21,59.3626604,17.9636942,68,87,159,0,2024-03-10 13:23:21,24
4025,4,2024-03-11 13:23:21,59.3098591,18.0710491,33,15,358,0,2024-03-11 13:23:21,25
4026,4,2024-03-12 13:23:21,59.3080988,17.9604139,69,74,256,0,2024-03-12 13:23:21,26
4027,4,2024-03-13 13:23:21,59.3380561,18.099298,43,39,311,0,2024-03-13 13:23:21,27
4028,4,2024-03-14 13:23:21,59.2001274,17.7817374,44,119,90,0,2024-03-14 13:23:21,28
4029,4,2024-03-15 13:23:21,59.2594383,17.8590638,40,117,344,0,2024-03-15 13:23:21,29
4030,4,2024-03-16 13:23:21,59.2943643,17.998543,56,99,122,0,2024-03-16 13:23:21,30
4031,4,2024-03-17 13:23:21,59.2558746,18.0286756,67,0,266,1,2024-03-17 13:23:21,31
4032,4,2024-03-18 13:23:21,59.3462493,18.0761693,57,0,56,1,2024-03-18 13:23:21,32
4033,4,2024-03-19 13:23:21,59.3645927,18.1347333,35,0,34,1,2024-03-19 13:23:21,33
4034,4,2024-03-20 13:23:21,59.2933861,17.9709154,46,114,119,0,2024-03-20 13:23:21,34
4035,4,2024-03-21 13:23:21,59.2575484,18.0202058,64,68,138,0,2024-03-21 13:23:21,35
4036,4,2024-03-22 13:23:21,59.3595135,18.095775,28,15,253,0,2024-03-22 13:23:21,36
4037,4,2024-03-23 13:23:21,59.333033,18.0919851,43,14,190,0,2024-03-23 13:23:21,37
4038,4,2024-03-24 13:23:21,59.3143287,18.0341921,30,31,62,0,2024-03-24 13:23:21,38
4039,4,2024-03-25 13:23:21,59.2159281,18.1490218,54,7,37,0,2024-03-25 13:23:21,39
4040,4,2024-03-26 13:23:21,59.2442882,18.1896001,62,0,193,1,2024-03-26 13:23:21,40
4041,4,2024-03-27 13:23:21,59.3582519,18.0865936,39,43,217,0,2024-03-27 13:23:21,41
4042,4,2024-03-28 13:23:21,59.2606648,17.8994325,32,41,301,0,2024-03-28 13:23:21,42
4043,4,2024-03-29 13:23:21,59.2958759,18.0695,62,8,269,0,2024-03-29 13:23:21,43
4044,4,2024-03-30 13:23:21,59.3038729,18.1246976,42,92,214,0,2024-03-30 13:23:21,44
4045,4,2024-03-31 13:23:21,59.2320981,18.1601,30,0,283,1,2024-03-31 13:23:21,45
4046,4,2024-04-01 13:23:21,59.3076837,18.0769216,66,76,140,0,2024-04-01 13:23:21,46
4047,4,2024-04-02 13:23:21,59.3174227,17.7542441,36,83,349,0,2024-04-02 13:23:21,47
4048,4,2024-04-03 13:23:21,59.1998201,17.7898199,63,29,0,0,2024-04-03 13:23:21,48
4049,4,2024-04-04 13:23:21,59.2737691,18.0750589,49,75,14,0,2024-04-04 13:23:21,49
4050,4,2024-04-05 13:23:21,59.3106353,18.1599939,35,71,191,0,2024-04-05 13:23:21,50
4051,4,2024-04-06 13:23:21,59.3527134,18.1992479,32,57,337,0,2024-04-06 13:23:21,51
4052,4,2024-04-07 13:23:21,59.3382362,18.1030716,63,32,39,0,2024-04-07 13:23:21,52
4053,4,2024-04-08 13:23:21,59.3487677,18.0624861,51,0,240,1,2024-04-08 13:23:21,53
4054,4,2024-04-09 13:23:21,59.2943029,18.1095162,65,0,123,1,2024-04-09 13:23:21,54
4055,4,2024-04-10 13:23:21,59.2358865,18.1365155,66,40,34,0,2024-04-10 13:23:21,55
4056,4,2024-04-11 13:23:21,59.3600891,18.1207173,43,67,72,0,2024-04-11 13:23:21,56
4057,4,2024-04-12 13:23:21,59.2273441,18.0856541,37,0,261,1,2024-04-12 13:23:21,57
4058,4,2024-04-13 13:23:21,59.2123179,18.08354,67,0,150,1,2024-04-13 13:23:21,58
4059,4,2024-04-14 13:23:21,59.3637246,18.1227706,30,0,262,1,2024-04-14 13:23:21,59
4060,4,2024-04-15 13:23:21,59.3120361,18.218179,47,103,237,0,2024-04-15 13:23:21,60
4061,4,2024-04-16 13:23:21,59.2033108,18.0678718,41,74,83,0,2024-04-16 13:23:21,61
4062,4,2024-04-17 13:23:21,59.2886374,17.9540539,33,82,115,0,2024-04-17 13:23:21,62
4063,4,2024-04-18 13:23:21,59.2124455,17.9014228,40,0,8,1,2024-04-18 13:23:21,63
4064,4,2024-04-19 13:23:21,59.2142201,17.8298216,29,0,211,1,2024-04-19 13:23:21,64
4065,4,2024-04-20 13:23:21,59.3145657,18.0909227,53,99,95,0,2024-04-20 13:23:21,65
4066,4,2024-04-21 13:23:21,59.2031265,18.21587,57,0,220,1,2024-04-21 13:23:21,66
4067,4,2024-04-22 13:23:21,59.2328969,17.8564076,70,36,266,0,2024-04-22 13:23:21,67
4068,4,2024-04-23 13:23:21,59.3380075,17.9375822,62,102,327,0,2024-04-23 13:23:21,68
4069,4,2024-04-24 13:23:21,59.3061919,18.1094661,62,97,159,0,2024-04-24 13:23:21,69
4070,4,2024-04-25 13:23:21,59.2768206,17.904908,58,76,348,0,2024-04-25 13:23:21,70
4071,4,2024-04-26 13:23:21,59.3722131,18.0129414,46,0,233,1,2024-04-26 13:23:21,71
4072,4,2024-04-27 13:23:21,59.3316521,18.0845643,54,0,41,1,2024-04-27 13:23:21,72
4073,4,2024-04-28 13:23:21,59.2748804,18.0603286,61,46,229,0,2024-04-28 13:23:21,73
4074,4,2024-04-29 13:23:21,59.3580033,18.0202839,47,24,283,0,2024-04-29 13:23:21,74
4075,4,2024-04-30 13:23:21,59.2280895,18.2714393,39,33,199,0,2024-04-30 13:23:21,75
4076,4,2024-05-01 13:23:21,59.3686176,18.1323676,52,70,305,0,2024-05-01 13:23:21,76
4077,4,2024-05-02 13:23:21,59.2074113,17.761203,47,11,6,0,2024-05-02 13:23:21,77
4078,4,2024-05-03 13:23:21,59.3441419,18.0353285,63,27,176,0,2024-05-03 13:23:21,78
4079,4,2024-05-04 13:23:21,59.3529618,18.0658622,53,0,61,1,2024-05-04 13:23:21,79
4080,4,2024-05-05 13:23:21,59.2753526,17.9038507,48,41,321,0,2024-05-05 13:23:21,80
4081,4,2024-05-06 13:23:21,59.3345068,18.0126633,59,55,317,0,2024-05-06 13:23:21,81
4082,4,2024-05-07 13:23:21,59.2595014,18.1843998,43,30,208,0,2024-05-07 13:23:21,82
4083,4,2024-05-08 13:23:21,59.2712665,17.994918,63,9,50,0,2024-05-08 13:23:21,83
4084,4,2024-05-09 13:23:21,59.273143,17.9223183,70,56,238,0,2024-05-09 13:23:21,84
4085,4,2024-05-10 13:23:21,59.3798536,18.1839215,69,106,24,0,2024-05-10 13:23:21,85
4086,4,2024-05-11 13:23:21,59.3554683,18.295843,55,50,18,0,2024-05-11 13:23:21,86
4087,4,2024-05-12 13:23:21,59.2986176,18.0590611,30,0,287,1,2024-05-12 13:23:21,87
4088,4,2024-05-13 13:23:21,59.3491987,18.0611926,45,109,63,0,2024-05-13 13:23:21,88
4089,4,2024-05-14 13:23:21,59.2477384,18.0090762,36,93,182,0,2024-05-14 13:23:21,89
4090,4,2024-05-15 13:23:21,59.3401797,18.0318686,46,5,139,0,2024-05-15 13:23:21,90
5001,5,2024-02-16 13:23:21,59.3592407,18.076503,67,0,273,1,2024-02-16 13:23:21,1
5002,5,2024-02-17 13:23:21,59.3566943,18.0563726,59,62,186,0,2024-02-17 13:23:21,2
5003,5,2024-02-18 13:23:21,59.3570775,18.282496,53,14,278,0,2024-02-18 13:23:21,3
5004,5,2024-02-19 13:23:21,59.3015017,18.053453,63,51,36,0,2024-02-19 13:23:21,4
5005,5,2024-02-20 13:23:21,59.2667228,18.1428359,70,1,343,0,2024-02-20 13:23:21,5
5006,5,2024-02-21 13:23:21,59.3854312,18.0612522,39,24,336,0,2024-02-21 13:23:21,6
5007,5,2024-02-22 13:23:21,59.3466203,18.1558804,59,4,302,0,2024-02-22 13:23:21,7
5008,5,2024-02-23 13:23:21,59.2310836,18.2186066,57,37,46,0,2024-02-23 13:23:21,8
5009,5,2024-02-24 13:23:21,59.2675661,18.0086801,50,83,232,0,2024-02-24 13:23:21,9
5010,5,2024-02-25 13:23:21,59.3292591,17.9193346,35,76,251,0,2024-02-25 13:23:21,10
5011,5,2024-02-26 13:23:21,59.3851009,17.9378087,43,74,148,0,2024-02-26 13:23:21,11
5012,5,2024-02-27 13:23:21,59.1949492,18.0919467,58,40,53,0,2024-02-27 13:23:21,12
5013,5,2024-02-28 13:23:21,59.3447748,18.034811,65,0,43,1,2024-02-28 13:23:21,13
5014,5,2024-02-29 13:23:21,59.204767,17.6627696,35,93,53,0,2024-02-29 13:23:21,14
5015,5,2024-03-01 13:23:21,59.3306739,18.0333361,68,19,117,0,2024-03-01 13:23:21,15
5016,5,2024-03-02 13:23:21,59.2857709,17.9108296,56,0,48,1,2024-03-02 13:23:21,16
5017,5,2024-03-03 13:23:21,59.37235,17.9799779,33,26,76,0,2024-03-03 13:23:21,17
5018,5,2024-03-04 13:23:21,59.3395881,18.0381471,30,65,49,0,2024-03-04 13:23:21,18
5019,5,2024-03-05 13:23:21,59.3393488,18.0982173,63,0,8,1,2024-03-05 13:23:21,19
5020,5,2024-03-06 13:23:21,59.2410353,18.1818729,35,39,179,0,2024-03-06 13:23:21,20
5021,5,2024-03-07 13:23:21,59.2542746,18.1814056,29,25,340,0,2024-03-07 13:23:21,21
5022,5,2024-03-08 13:23:21,59.3281863,18.0467903,28,0,293,1,2024-03-08 13:23:21,22
5023,5,2024-03-09 13:23:21,59.3626604,17.9636942,38,98,223,0,2024-03-09 13:23:21,23
5024,5,2024-03-10 13:23:21,59.3098591,18.0710491,49,87,114,0,2024-03-10 13:23:21,24
5025,5,2024-03-11 13:23:21,59.3080988,17.9604139,29,10,142,0,2024-03-11 13:23:21,25
5026,5,2024-03-12 13:23:21,59.3380561,18.099298,53,3,92,0,2024-03-12 13:23:21,26
5027,5,2024-03-13 13:23:21,59.2001274,17.7817374,30,28,231,0,2024-03-13 13:23:21,27
5028,5,2024-03-14 13:23:21,59.2594383,17.8590638,48,0,280,1,2024-03-14 13:23:21,28
5029,5,2024-03-15 13:23:21,59.2943643,17.998543,66,23,263,0,2024-03-15 13:23:21,29
5030,5,2024-03-16 13:23:21,59.2558746,18.0286756,56,93,13,0,2024-03-16 13:23:21,30
5031,5,2024-03-17 13:23:21,59.3462493,18.0761693,32,98,100,0,2024-03-17 13:23:21,31
5032,5,2024-03-18 13:23:21,59.3645927,18.1347333,54,88,297,0,2024-03-18 13:23:21,32
5033,5,2024-03-19 13:23:21,59.2933861,17.9709154,40,19,346,0,2024-03-19 13:23:21,33
5034,5,2024-03-20 13:23:21,59.2575484,18.0202058,42,4,313,0,2024-03-20 13:23:21,34
5035,5,2024-03-21 13:23:21,59.3595135,18.095775,30,78,206,0,2024-03-21 13:23:21,35
5036,5,2024-03-22 13:23:21,59.333033,18.0919851,53,0,154,1,2024-03-22 13:23:21,36
5037,5,2024-03-23 13:23:21,59.3143287,18.0341921,62,113,307,0,2024-03-23 13:23:21,37
5038,5,2024-03-24 13:23:21,59.2159281,18.1490218,44,24,315,0,2024-03-24 13:23:21,38
5039,5,2024-03-25 13:23:21,59.2442882,18.1896001,36,93,178,0,2024-03-25 13:23:21,39
5040,5,2024-03-26 13:23:21,59.3582519,18.0865936,46,106,227,0,2024-03-26 13:23:21,40
5041,5,2024-03-27 13:23:21,59.2606648,17.8994325,52,48,313,0,2024-03-27 13:23:21,41
5042,5,2024-03-28 13:23:21,59.2958759,18.0695,43,44,352,0,2024-03-28 13:23:21,42
5043,5,2024-03-29 13:23:21,59.3038729,18.1246976,40,113,56,0,2024-03-29 13:23:21,43
5044,5,2024-03-30 13:23:21,59.2320981,18.1601,28,63,341,0,2024-03-30 13:23:21,44
5045,5,2024-03-31 13:23:21,59.3076837,18.0769216,50,27,113,0,2024-03-31 13:23:21,45
5046,5,2024-04-01 13:23:21,59.3174227,17.7542441,33,0,5,1,2024-04-01 13:23:21,46
5047,5,2024-04-02 13:23:21,59.1998201,17.7898199,30,110,50,0,2024-04-02 13:23:21,47
5048,5,2024-04-03 13:23:21,59.2737691,18.0750589,61,104,223,0,2024-04-03 13:23:21,48
5049,5,2024-04-04 13:23:21,59.3106353,18.1599939,50,15,173,0,2024-04-04 13:23:21,49
5050,5,2024-04-05 13:23:21,59.3527134,18.1992479,54,67,329,0,2024-04-05 13:23:21,50
5051,5,2024-04-06 13:23:21,59.3382362,18.1030716,55,31,102,0,2024-04-06 13:23:21,51
5052,5,2024-04-07 13:23:21,59.3487677,18.0624861,35,100,200,0,2024-04-07 13:23:21,52
5053,5,2024-04-08 13:23:21,59.2943029,18.1095162,52,100,267,0,2024-04-08 13:23:21,53
5054,5,2024-04-09 13:23:21,59.2358865,18.1365155,55,0,226,1,2024-04-09 13:23:21,54
5055,5,2024-04-10 13:23:21,59.3600891,18.1207173,47,46,166,0,2024-04-10 13:23:21,55
5056,5,2024-04-11 13:23:21,59.2273441,18.0856541,56,0,267,1,2024-04-11 13:23:21,56
5057,5,2024-04-12 13:23:21,59.2123179,18.08354,35,32,346,0,2024-04-12 13:23:21,57
5058,5,2024-04-13 13:23:21,59.3637246,18.1227706,61,8,100,0,2024-04-13 13:23:21,58
5059,5,2024-04-14 13:23:21,59.3120361,18.218179,48,0,224,1,2024-04-14 13:23:21,59
5060,5,2024-04-15 13:23:21,59.2033108,18.0678718,45,103,132,0,2024-04-15 13:23:21,60
5061,5,2024-04-16 13:23:21,59.2886374,17.9540539,47,93,116,0,2024-04-16 13:23:21,61
5062,5,2024-04-17 13:23:21,59.2124455,17.9014228,30,95,286,0,2024-04-17 13:23:21,62
5063,5,2024-04-18 13:23:21,59.2142201,17.8298216,57,34,91,0,2024-04-18 13:23:21,63
5064,5,2024-04-19 13:23:21,59.3145657,18.0909227,61,23,132,0,2024-04-19 13:23:21,64
5065,5,2024-04-20 13:23:21,59.2031265,18.21587,45,0,212,1,2024-04-20 13:23:21,65
5066,5,2024-04-21 13:23:21,59.2328969,17.8564076,40,96,237,0,2024-04-21 13:23:21,66
5067,5,2024-04-22 13:23:21,59.3380075,17.9375822,66,34,175,0,2024-04-22 13:23:21,67
5068,5,2024-04-23 13:23:21,59.3061919,18.1094661,35,86,321,0,2024-04-23 13:23:21,68
5069,5,2024-04-24 13:23:21,59.2768206,17.904908,37,50,318,0,2024-04-24 13:23:21,69
5070,5,2024-04-25 13:23:21,59.3722131,18.0129414,34,70,61,0,2024-04-25 13:23:21,70
5071,5,2024-04-26 13:23:21,59.3316521,18.0845643,64,64,81,0,2024-04-26 13:23:21,71
5072,5,2024-04-27 13:23:21,59.2748804,18.0603286,36,116,58,0,2024-04-27 13:23:21,72
5073,5,2024-04-28 13:23:21,59.3580033,18.0202839,60,26,240,0,2024-04-28 13:23:21,73
5074,5,2024-04-29 13:23:21,59.2280895,18.2714393,68,0,153,1,2024-04-29 13:23:21,74
5075,5,2024-04-30 13:23:21,59.3686176,18.1323676,63,49,13,0,2024-04-30 13:23:21,75
5076,5,2024-05-01 13:23:21,59.2074113,17.761203,47,52,175,0,2024-05-01 13:23:21,76
5077,5,2024-05-02 13:23:21,59.3441419,18.0353285,34,102,145,0,2024-05-02 13:23:21,77
5078,5,2024-05-03 13:23:21,59.3529618,18.0658622,39,74,51,0,2024-05-03 13:23:21,78
5079,5,2024-05-04 13:23:21,59.2753526,17.9038507,33,39,67,0,2024-05-04 13:23:21,79
5080,5,2024-05-05 13:23:21,59.3345068,18.0126633,28,71,309,0,2024-05-05 13:23:21,80
5081,5,2024-05-06 13:23:21,59.2595014,18.1843998,33,41,78,0,2024-05-06 13:23:21,81
5082,5,2024-05-07 13:23:21,59.2712665,17.994918,58,0,177,1,2024-05-07 13:23:21,82
5083,5,2024-05-08 13:23:21,59.273143,17.9223183,68,36,240,0,2024-05-08 13:23:21,83
5084,5,2024-05-09 13:23:21,59.3798536,18.1839215,55,76,322,0,2024-05-09 13:23:21,84
5085,5,2024-05-10 13:23:21,59.3554683,18.295843,41,114,205,0,2024-05-10 13:23:21,85
5086,5,2024-05-11 13:23:21,59.2986176,18.0590611,60,61,262,0,2024-05-11 13:23:21,86
5087,5,2024-05-12 13:23:21,59.3491987,18.0611926,54,88,152,0,2024-05-12 13:23:21,87
5088,5,2024-05-13 13:23:21,59.2477384,18.0090762,39,0,127,1,2024-05-13 13:23:21,88
5089,5,2024-05-14 13:23:21,59.3401797,18.0318686,63,77,218,0,2024-05-14 13:23:21,89
5090,5,2024-05-15 13:23:21,59.2977415,18.1798068,60,20,133,0,2024-05-15 13:23:21,90
6001,6,2024-02-16 13:23:21,59.3566943,18.0563726,30,108,233,0,2024-02-16 13:23:21,1
6002,6,2024-02-17 13:23:21,59.3570775,18.282496,65,109,280,0,2024-02-17 13:23:21,2
6003,6,2024-02-18 13:23:21,59.3015017,18.053453,59,13,196,0,2024-02-18 13:23:21,3
6004,6,2024-02-19 13:23:21,59.2667228,18.1428359,62,0,165,1,2024-02-19 13:23:21,4
6005,6,2024-02-20 13:23:21,59.3854312,18.0612522,58,0,254,1,2024-02-20 13:23:21,5
6006,6,2024-02-21 13:23:21,59.3466203,18.1558804,62,98,82,0,2024-02-21 13:23:21,6
6007,6,2024-02-22 13:23:21,59.2310836,18.2186066,60,97,301,0,2024-02-22 13:23:21,7
6008,6,2024-02-23 13:23:21,59.2675661,18.0086801,67,72,16,0,2024-02-23 13:23:21,8
6009,6,2024-02-24 13:23:21,59.3292591,17.9193346,70,91,308,0,2024-02-24 13:23:21,9
6010,6,2024-02-25 13:23:21,59.3851009,17.9378087,43,53,223,0,2024-02-25 13:23:21,10
6011,6,2024-02-26 13:23:21,59.1949492,18.0919467,69,112,247,0,2024-02-26 13:23:21,11
6012,6,2024-02-27 13:23:21,59.3447748,18.034811,68,0,120,1,2024-02-27 13:23:21,12
6013,6,2024-02-28 13:23:21,59.204767,17.6627696,46,98,117,0,2024-02-28 13:23:21,13
6014,6,2024-02-29 13:23:21,59.3306739,18.0333361,67,84,354,0,2024-02-29 13:23:21,14
6015,6,2024-03-01 13:23:21,59.2857709,17.9108296,60,101,90,0,2024-03-01 13:23:21,15
6016,6,2024-03-02 13:23:21,59.37235,17.9799779,28,0,331,1,2024-03-02 13:23:21,16
6017,6,2024-03-03 13:23:21,59.3395881,18.0381471,61,113,60,0,2024-03-03 13:23:21,17
6018,6,2024-03-04 13:23:21,59.3393488,18.0982173,54,0,134,1,2024-03-04 13:23:21,18
6019,6,2024-03-05 13:23:21,59.2410353,18.1818729,70,82,355,0,2024-03-05 13:23:21,19
6020,6,2024-03-06 13:23:21,59.2542746,18.1814056,64,81,58,0,2024-03-06 13:23:21,20
6021,6,2024-03-07 13:23:21,59.3281863,18.0467903,49,8,180,0,2024-03-07 13:23:21,21
6022,6,2024-03-08 13:23:21,59.3626604,17.9636942,47,43,144,0,2024-03-08 13:23:21,22
6023,6,2024-03-09 13:23:21,59.3098591,18.0710491,68,36,140,0,2024-03-09 13:23:21,23
6024,6,2024-03-10 13:23:21,59.3080988,17.9604139,44,108,274,0,2024-03-10 13:23:21,24
6025,6,2024-03-11 13:23:21,59.3380561,18.099298,51,2,55,0,2024-03-11 13:23:21,25
6026,6,2024-03-12 13:23:21,59.2001274,17.7817374,59,43,242,0,2024-03-12 13:23:21,26
6027,6,2024-03-13 13:23:21,59.2594383,17.8590638,58,73,226,0,2024-03-13 13:23:21,27
6028,6,2024-03-14 13:23:21,59.2943643,17.998543,66,14,183,0,2024-03-14 13:23:21,28
6029,6,2024-03-15 13:23:21,59.2558746,18.0286756,46,54,358,0,2024-03-15 13:23:21,29
6030,6,2024-03-16 13:23:21,59.3462493,18.0761693,70,117,115,0,2024-03-16 13:23:21,30
6031,6,2024-03-17 13:23:21,59.3645927,18.1347333,38,119,357,0,2024-03-17 13:23:21,31
6032,6,2024-03-18 13:23:21,59.2933861,17.9709154,56,52,62,0,2024-03-18 13:23:21,32
6033,6,2024-03-19 13:23:21,59.2575484,18.0202058,60,11,244,0,2024-03-19 13:23:21,33
6034,6,2024-03-20 13:23:21,59.3595135,18.095775,38,28,223,0,2024-03-20 13:23:21,34
6035,6,2024-03-21 13:23:21,59.333033,18.0919851,46,31,246,0,2024-03-21 13:23:21,35
6036,6,2024-03-22 13:23:21,59.3143287,18.0341921,64,52,178,0,2024-03-22 13:23:21,36
6037,6,2024-03-23 13:23:21,59.2159281,18.1490218,48,115,179,0,2024-03-23 13:23:21,37
6038,6,2024-03-24 13:23:21,59.2442882,18.1896001,60,49,116,0,2024-03-24 13:23:21,38
6039,6,2024-03-25 13:23:21,59.3582519,18.0865936,53,58,278,0,2024-03-25 13:23:21,39
6040,6,2024-03-26 13:23:21,59.2606648,17.8994325,36,0,206,1,2024-03-26 13:23:21,40
6041,6,2024-03-27 13:23:21,59.2958759,18.0695,31,45,205,0,2024-03-27 13:23:21,41
6042,6,2024-03-28 13:23:21,59.3038729,18.1246976,58,44,316,0,2024-03-28 13:23:21,42
6043,6,2024-03-29 13:23:21,59.2320981,18.1601,52,0,328,1,2024-03-29 13:23:21,43
6044,6,2024-03-30 13:23:21,59.3076837,18.0769216,35,101,228,0,2024-03-30 13:23:21,44
6045,6,2024-03-31 13:23:21,59.3174227,17.7542441,51,0,17,1,2024-03-31 13:23:21,45
6046,6,2024-04-01 13:23:21,59.1998201,17.7898199,69,5,263,0,2024-04-01 13:23:21,46
6047,6,2024-04-02 13:23:21,59.2737691,18.0750589,52,87,24,0,2024-04-02 13:23:21,47
6048,6,2024-04-03 13:23:21,59.3106353,18.1599939,33,0,269,1,2024-04-03 13:23:21,48
6049,6,2024-04-04 13:23:21,59.3527134,18.1992479,62,73,77,0,2024-04-04 13:23:21,49
6050,6,2024-04-05 13:23:21,59.3382362,18.1030716,30,85,153,0,2024-04-05 13:23:21,50
6051,6,2024-04-06 13:23:21,59.3487677,18.0624861,60,4,341,0,2024-04-06 13:23:21,51
6052,6,2024-04-07 13:23:21,59.2943029,18.1095162,53,0,185,1,2024-04-07 13:23:21,52
6053,6,2024-04-08 13:23:21,59.2358865,18.1365155,42,34,354,0,2024-04-08 13:23:21,53
6054,6,2024-04-09 13:23:21,59.3600891,18.1207173,35,0,334,1,2024-04-09 13:23:21,54
6055,6,2024-04-10 13:23:21,59.2273441,18.0856541,67,0,79,1,2024-04-10 13:23:21,55
6056,6,2024-04-11 13:23:21,59.2123179,18.08354,63,111,142,0,2024-04-11 13:23:21,56
6057,6,2024-04-12 13:23:21,59.3637246,18.1227706,51,71,218,0,2024-04-12 13:23:21,57
6058,6,2024-04-13 13:23:21,59.3120361,18.218179,64,84,189,0,2024-04-13 13:23:21,58
6059,6,2024-04-14 13:23:21,59.2033108,18.0678718,47,87,232,0,2024-04-14 13:23:21,59
6060,6,2024-04-15 13:23:21,59.2886374,17.9540539,34,20,152,0,2024-04-15 13:23:21,60
6061,6,2024-04-16 13:23:21,59.2124455,17.9014228,63,116,185,0,2024-04-16 13:23:21,61
6062,6,2024-04-17 13:23:21,59.2142201,17.8298216,60,90,355,0,2024-04-17 13:23:21,62
6063,6,2024-04-18 13:23:21,59.3145657,18.0909227,32,72,240,0,2024-04-18 13:23:21,63
6064,6,2024-04-19 13:23:21,59.2031265,18.21587,62,31,276,0,2024-04-19 13:23:21,64
6065,6,2024-04-20 13:23:21,59.2328969,17.8564076,69,0,61,1,2024-04-20 13:23:21,65
6066,6,2024-04-21 13:23:21,59.3380075,17.9375822,43,79,235,0,2024-04-21 13:23:21,66
6067,6,2024-04-22 13:23:21,59.3061919,18.1094661,40,68,99,0,2024-04-22 13:23:21,67
6068,6,2024-04-23 13:23:21,59.2768206,17.904908,69,61,158,0,2024-04-23 13:23:21,68
6069,6,2024-04-24 13:23:21,59.3722131,18.0129414,64,97,337,0,2024-04-24 13:23:21,69
6070,6,2024-04-25 13:23:21,59.3316521,18.0845643,68,7,167,0,2024-04-25 13:23:21,70
6071,6,2024-04-26 13:23:21,59.2748804,18.0603286,54,49,58,0,2024-04-26 13:23:21,71
6072,6,2024-04-27 13:23:21,59.3580033,18.0202839,59,48,72,0,2024-04-27 13:23:21,72
6073,6,2024-04-28 13:23:21,59.2280895,18.2714393,67,78,171,0,2024-04-28 13:23:21,73
6074,6,2024-04-29 13:23:21,59.3686176,18.1323676,60,0,2,1,2024-04-29 13:23:21,74
6075,6,2024-04-30 13:23:21,59.2074113,17.761203,52,64,320,0,2024-04-30 13:23:21,75
6076,6,2024-05-01 13:23:21,59.3441419,18.0353285,38,0,109,1,2024-05-01 13:23:21,76
6077,6,2024-05-02 13:23:21,59.3529618,18.0658622,36,0,233,1,2024-05-02 13:23:21,77
